id_cancion	plays	song	artist	id_cancion	requests
236381	49	That Good	Snoop Dogg & Wiz Khalifa	236381	23
494492	49	Txanpon Baten Truke	Alaitz Eta Maider	494492	23
425824	49	Be Somebody	3 Doors Down	425824	22
25055	49	Death Or Glory	The Clash	25055	21
303056	49	(She's) Sexy And 17	Stray Cats	303056	21
63507	49	Quijote	Julio Iglesias	63507	20
239544	49	Cloud Number Nine	Bryan Adams	239544	20
419217	49	Medley_ La PelÃ_cula_EnsÃ©Ã±ame A Olvidar_TodavÃ_a Me Amas - Live - The King Stays King Version	Romeo Santos	419217	20
458373	49	MÃ_rame desnudo	Gritando en Silencio	458373	20
34196	49	Ni Tu Ni Yo [Feat Paquita la del Barrio]	Ricardo Arjona	34196	19
397731	49	Whatâ€™d I Say	Ray Charles	397731	19
555464	49	Radio Falacia	Ska-P	555464	19
1682	49	Soldier of Love	Sade	1682	18
61503	49	The Wicker Man	Iron Maiden	61503	18
103747	49	No Se Como Te Atreves - Con La Bien Querida	Los Planetas	103747	18
63509	49	La Nave Del Olvido	Julio Iglesias	63509	17
6909	49	Galvanize	The Chemical Brothers	6909	16
353953	49	La Quiero A Morir (con Alejandro Sanz)	Jarabe De Palo	353953	16
421901	49	Bam Bam	Sister Nancy	421901	16
39973	49	12 AÃ±os	Segismundo ToxicÃ_mano	39973	15
339520	49	Satania	MÃ_go de Oz	339520	15
471441	49	Artificial Paradise	JJ Cale	471441	15
578467	49	Flow del 15	SFDK, Capaz	578467	14
11003	49	Era - Remezcla Suso Saiz	Estopa	11003	13
149357	49	El Ganador	Rosendo	149357	13
274473	49	Arroz Con Habichuela	El Gran Combo De Puerto Rico	274473	13
403685	49	Miss Murder - Edited Version	AFI	403685	12
42780	49	Pero A Tu Lado	Los Secretos	42780	11
74865	49	Thriller - Single Version	Michael Jackson	74865	11
331635	49	Steamy Windows	Tina Turner	331635	11
347127	49	Sirius	The Alan Parsons Project	347127	11
416935	49	Maniac	Caravan Palace	416935	11
444719	49	Hold Me Now	Thompson Twins	444719	11
40021	49	La Ciudad del Fango	Segismundo ToxicÃ_mano	40021	10
255703	49	Let Yourself Go	Green Day	255703	10
566656	49	Hey Nena	Burning	566656	10
38057	49	Libres	La Sonrisa De Julia	38057	9
358760	49	Handz Up - Stanton Warriors Remix	Deekline & Wizard	358760	9
377744	49	Ritual	M-Clan	377744	9
14717	49	So Lonely - 2003 Stereo Remastered Version	The Police	14717	8
20192	49	Buscando Una Luna - Live	Extremoduro	20192	8
92761	49	Hammer	Bob Marley	92761	8
296514	49	Amor A Todo Gas	Peret	296514	8
339131	49	Sexy Love	Ne-Yo	339131	8
20146	49	Te juzgaran sÃ_lo por tus errores	Extremoduro	20146	7
34751	49	Ayer	Gloria Estefan	34751	7
54221	49	Mellowship Slinky In B Major	Red Hot Chili Peppers	54221	7
168194	49	Summer Boo - Dean Cohen Remix - Spanglish Version	Crossfire	168194	7
351592	49	La Negra Tiene Tumbao	Celia Cruz	351592	7
14101	49	Lamento Borincano - Salsa Version	Marc Anthony	14101	6
18294	49	Palabras Mas, Palabras Menos	Los Rodriguez	18294	6
314891	49	Modern Man	Arcade Fire	314891	6
378587	49	Nillionaire	Alesso	378587	6
568703	49	I Love Rock 'n' Roll	Brothers	568703	6
29762	49	Mind Your Manners - feat. Icona Pop	Chiddy Bang	29762	5
89095	49	Believe It Or Not	Nickelback	89095	5
201773	49	My Father's Eyes	Eric Clapton	201773	5
203077	49	Ceremony	New Order	203077	5
216619	49	Strangers	The Kinks	216619	5
238704	49	I Just Want To Celebrate	Rare Earth	238704	5
333837	49	Roulette Dares (The Haunt Of)	The Mars Volta	333837	5
445807	49	Please	U2	445807	5
7439	49	Por Amarte	Enrique Iglesias	7439	4
12477	49	El Nano (Album Version)	Melendi	12477	4
39192	49	Adios CompaÃ±eros, Adios	Bunbury	39192	4
43050	49	Cosas De La Vida (Can't Stop Thinking Of You) - spanish vrs	Eros Ramazzotti duet with Tina Turner	43050	4
249145	49	Call Me	Blondie	249145	4
402735	49	Killing Me Softly With His Song	Guitar Duo	402735	4
4446	49	Bailando Por El Mundo Feat. Pitbull Y El Cata - English Version. Victor Magan Remix	Juan Magan	4446	3
19062	49	Mari Madalenas	Platero Y Tu	19062	3
32484	49	El Patio De Mi Casa	Grupo Infantil Fantasia	32484	3
165940	49	Zero to Hero	Lillias White, Vaneese Thomas, Roz Ryan, LaChanze, Cheryl Freeman, Disney Characters, Tawatha Agee	165940	3
201725	49	Wonderful Tonight	Eric Clapton	201725	3
276148	49	Papel secante - Version 2004	Extremoduro	276148	3
349437	49	La voisine	La Pegatina, Joan Garriga	349437	3
358936	49	Love Has Gone	Netsky	358936	3
381975	49	Coming In Hot	Anthony B, Peter Tosh	381975	3
451616	49	When You Believe (from The Prince Of Egypt)	Mariah Carey and Whitney Houston	451616	3
535734	49	Le Bump (Max Bett Remix)	Yolanda Be Cool feat. Crystal Waters	535734	3
32278	49	Cuento: Los 3 cerditos	Banda Infantil	32278	2
112306	49	Payaso	Andy MontaÃ±ez	112306	2
249117	49	Heart of Glass	Blondie	249117	2
371644	49	Walking Away - feat. Alex Ubago	Craig David	371644	2
535723	49	Serenity	Popof	535723	2
2535	49	Un Poquito De Ti	Antonio Orozco	2535	1
13373	49	Sopa fria	M-Clan	13373	1
37043	49	EspaÃ±a Es Diferent	Fabio, Glitter Klinik	37043	1
39198	49	Palo De Mayo	Bunbury	39198	1
39199	49	Trinidad	Bunbury	39199	1
149686	49	The A Team - KOAN Sound Remix	Ed Sheeran	149686	1
177932	49	Te Quiero Igual	AndrÃ©s Calamaro	177932	1
199323	49	Islands In The Stream	Dolly Parton, Kenny Rogers	199323	1
213173	49	Soul Pride	James Brown	213173	1
265782	49	Long and Wasted Years	Bob Dylan	265782	1
305192	49	Soul Kitchen	The Doors	305192	1
312066	49	Killer - Groove Thievery Remix	re_lounge	312066	1
358952	49	Cous Cous	Netsky	358952	1
360045	49	Never Gonna Stop The Show - Autobots 'Last Bus to Lockwood' Ska Mix	General Midi	360045	1
365756	49	Misery. Claro de Luna, Sonata No 14 1er Mov. (De _Misery_)	Daniela Ruso, Ludwing Van Beethoven	365756	1
444930	49	Esta Tarde Vi Llover - Remasterizado	Armando Manzanero	444930	1
445245	49	Descontrol	Fobia	445245	1
497426	49	Heart Attack	Sum 41	497426	1
567861	49	QuÃ© HabrÃ_a Sido De MÃ_	Victor Manuelle	567861	1
568093	49	Close To You	Prince Royce	568093	1
580186	49	Hey God	Bon Jovi	580186	1
18382	48	Mi Jefe	Mojinos Escozios	18382	56
365382	48	Se AcabÃ_	La HÃºngara	365382	55
365256	48	Big In Japan	Guano Apes	365256	54
213494	48	Get In The Ring	Guns N' Roses	213494	53
352055	48	Domino - Radio Edit	Dani Moreno	352055	52
16794	48	Going Out in Style	Dropkick Murphys	16794	51
321458	48	Cheri Cheri Lady - New Version	Modern Talking	321458	48
365429	48	Que Me Coma El Tigre	La HÃºngara	365429	48
576244	48	Wrong Side of Heaven	Five Finger Death Punch	576244	48
358523	48	Believe	Pont Aeri vol.10	358523	47
536809	48	A Cualta Mi Gata	Omega	536809	47
6911	48	Block Rockin' Beats - 2003 Digital Remaster	The Chemical Brothers	6911	46
561746	48	Paco, Paco, Paco	Encarnita Polo	561746	46
44544	48	AbrÃ¡zame Muy Fuerte	Bustamante	44544	45
45537	48	Sangre Hirviendo	Heroes Del Silencio	45537	45
222537	48	Ghetto Gospel	2Pac	222537	44
379434	48	Supermartxe	Juanjo Martin and Albert Neve Feat. Nalaya	379434	44
82130	48	Painkiller	Judas Priest	82130	43
251658	48	Parisienne Walkways - Live '93	Gary Moore	251658	43
573252	48	Vuelo	Jahsta	573252	43
42894	48	Te he echado de menos - Las Ventas 08	Los Secretos	42894	42
339533	48	La voz dormida	MÃ_go de Oz	339533	41
363992	48	Duel Of The Fates from Star Wars Episode 1_ The Phantom Menace	"John Williams;London Voices"	363992	41
447488	48	PintarÃ© De Mil Colores	Aldeskuido	447488	40
465985	48	Pido cama	El Chivi	465985	39
501969	48	Versos para ti	La Fuga	501969	39
575529	48	Going to Hell	The Pretty Reckless	575529	38
85702	48	On My Sleeve	Creed	85702	37
577081	48	Shot At The Night	The Killers	577081	37
40222	48	ObsesiÃ_n - Live	Aventura	40222	36
502940	48	Buenos Momentos	Soziedad Alkoholika	502940	36
210564	48	Duality	Slipknot	210564	34
118764	48	Feo Fuerte Y Formal	Loquillo Y Trogloditas	118764	33
190526	48	Romeo And Juliet	Dire Straits	190526	32
9534	48	Serenade	Dover	9534	31
50968	48	AsÃ_ Es La Vida	Elefante	50968	31
64263	48	La Carretera	Julio Iglesias	64263	31
298773	48	More Human Than Human	White Zombie	298773	31
458249	48	Pikolo	Benito Kamelas	458249	31
74658	48	Remember The Time_Bad - Immortal Version	Michael Jackson	74658	30
459259	48	Como un volcan	Los Chichos	459259	30
52181	48	Es Mentiroso	Olga Tanon	52181	29
164917	48	El Conde CrÃ¡pula	El Ã_ltimo Ke Zierre	164917	29
578632	48	Suizaragoza	Violadores Del Verso, Gran Purismo	578632	29
44126	48	Everybody's Fool	Evanescence	44126	28
566689	48	Mueve Tus Caderas	Burning	566689	28
114421	48	Soy Rebelde	Jeanette	114421	27
353655	48	Fuck Her Gently	Tenacious D	353655	25
4881	48	La luna me sabe a poco	Marea	4881	24
459776	48	Musika oi!	Kaos Urbano	459776	24
19007	48	Color Esperanza	Diego Torres	19007	23
31235	48	Dakota - Live	Stereophonics	31235	23
44800	48	Dejame Entrar	Carlos Vives	44800	23
458291	48	Get It Hot	ACDC	458291	23
493688	48	Big Bad Handsome Man	Imelda May	493688	23
8088	48	Polly	Nirvana	8088	22
45691	48	Hospital del amor	La Frontera	45691	22
450265	48	Como Me Pica La Nariz	Los Yapasitos	450265	22
472025	48	The Fool on the Hill	The Beatles	472025	21
488451	48	Mi jefe	Koma	488451	21
391125	48	Fatty Fatty	Bad Manners	391125	20
414973	48	Fake Empire	The National	414973	20
12809	48	Best Of You	Foo Fighters	12809	19
14655	48	Message In A Bottle - live	The Police	14655	19
29604	48	IN MY REMAINS	Linkin Park	29604	18
54777	48	Tu Nombre Me Sabe A Yerba	Serrat & Sabina	54777	18
164842	48	No Tengo Miedo	El Ã_ltimo Ke Zierre	164842	18
576423	48	Jealous (I Ainâ€™t With It)	Chromeo	576423	18
206668	48	Some Chords	Deadmau5	206668	17
8993	48	Me Dedique A Perderte - En Vivo	Alejandro Fernandez A Duo Con Amaia Montero	8993	16
46348	48	Mami	Los Chichos	46348	16
4302	48	Te Amo	Franco De Vita	4302	15
369190	48	Save The World - Alesso Remix	Swedish House Mafia	369190	15
460493	48	Les passants	Zaz	460493	15
580075	48	Caprichosa	Lerica	580075	15
377780	48	Al Cantar - version 2005	Platero Y Tu	377780	14
17830	48	Here Comes Your Man	Pixies	17830	13
54856	48	Mas De Cien Mentiras	Serrat & Sabina	54856	13
440627	48	667	Love of Lesbian	440627	13
447569	48	Canon	Johann Pachelbel	447569	13
578911	48	I Love It When You Cry (Moxoki) - Radio Edit	Steve Aoki, Moxie Raia	578911	13
37315	48	Nos fundimos	Fondo Flamenco	37315	12
43754	48	Chiclana	Los Delinquentes	43754	12
52899	48	Mujer Esponja	Lori Meyers	52899	11
54304	48	Emit Remmus	Red Hot Chili Peppers	54304	11
54781	48	A La Orilla De La Chimenea	Serrat & Sabina	54781	11
252286	48	Stand	Lenny Kravitz	252286	11
482369	48	Top Of The Bill	Scorpions	482369	11
20805	48	Life Wasted	Pearl Jam	20805	10
4659	48	TÃº	Sergio Dalma	4659	9
23612	48	Chicago - con Vetusta Morla	Christina Rosenvinge	23612	9
547185	48	The End Has No End	The Strokes	547185	9
39250	48	Contar Contigo	Bunbury	39250	8
424558	48	Sabbath Bloody Sabbath	Black Sabbath	424558	8
36127	48	Desapariciones	ManÃ¡	36127	7
149434	48	Aguanta El Tipo	Rosendo	149434	7
178020	48	Flaca - en directo 2005	AndrÃ©s Calamaro	178020	7
287670	48	Carmen	Los Chunguitos	287670	7
339765	48	Godzilla	Blue Oyster Cult	339765	7
429535	48	Un Compromiso	Antonio MachÃ_n	429535	7
471444	48	Tijuana	JJ Cale	471444	7
84251	48	Trabajos Manuales A.K.A. Geto Boys	Kase.O Jazz Magnetism	84251	6
440635	48	Wio, antenas y pijamas	Love of Lesbian	440635	6
575864	48	Gust Of Wind	Pharrell Williams	575864	6
11203	48	Siempre - album	Duncan Dhu	11203	5
177965	48	El pasodoble de los amigos ausentes	AndrÃ©s Calamaro	177965	5
207928	48	Sinister Kid	The Black Keys	207928	5
381074	48	Vivaldi, The Four Seasons (Verano)	Sonidos Naturales Relax	381074	5
382258	48	Real Story	Alborosie	382258	5
531534	48	El Demonio Camuflado En El Asfalto	Nach Scratch	531534	5
20964	48	Wanted Dead Or Alive	Bon Jovi	20964	4
120567	48	Caminando	Amaia Montero	120567	4
375049	48	All My Love	Led Zepagain	375049	4
20136	48	Emparedado	Extremoduro	20136	3
43835	48	Crucificame - Andres Calamaro- 2 son multitud	Fito & Fitipaldis & Andres Calamaro	43835	3
227780	48	All Night Long (All Night) - Single Version	Lionel Richie	227780	3
315521	48	Be Like That	3 Doors Down	315521	3
318450	48	Somethin' Else	Eddie Cochran	318450	3
324387	48	Only Love Can Break Your Heart	Saint Etienne	324387	3
339100	48	Shadows Of The Night	Pat Benatar	339100	3
349047	48	A La Hora Que Me Llamen Voy	Jose Alberto	349047	3
351669	48	Bemba Colora	Celia Cruz	351669	3
490832	48	Per Art de MÃ gia	Txarango	490832	3
577982	48	Seasons (Waiting On You) [BADBADNOTGOOD Reinterpretation]	Future Islands	577982	3
19004	48	Mendrugos	Platero Y Tu	19004	2
20258	48	Ni Tu Ni Yo	Sergio Vargas	20258	2
39337	48	Mentiroso mentiroso	Ivan Ferreiro	39337	2
91460	48	Nunca ganaremos el mundial	La HabitaciÃ_n Roja	91460	2
93672	48	El Muerto Vivo	Peret	93672	2
93775	48	Vengo De Borrachera	Ketama	93775	2
104032	48	Euphoria	Usher	104032	2
207905	48	Aeroplane Blues	The Black Keys	207905	2
311539	48	Every Kinda People	Robert Palmer	311539	2
343200	48	Driving In My Car	Madness	343200	2
351424	48	I Like (The Trumpet) (Vanotek Remix)	DJ Sava Feat. Raluka	351424	2
357179	48	Secret Agent Man	The Ventures	357179	2
358510	48	From Finner	Of Monsters And Men	358510	2
359999	48	Ball And Biscuit	The White Stripes	359999	2
542858	48	One Love	Dr. Alban	542858	2
580338	48	Llegaste tÃº (feat. reykon)	Sofia Reyes, Reykon	580338	2
2318	48	Sobraron Precipicios	Maldita Nerea	2318	1
4247	48	La voglia che non vorrei	Nek	4247	1
12025	48	I Should Be So Lucky	Soraya	12025	1
12552	48	Con Tanto HÃ©roe	Melendi	12552	1
20140	48	Adios abanico, que llego el aire	Extremoduro	20140	1
22583	48	Oh! You Pretty Things - 1999 Digital Remaster	David Bowie	22583	1
31163	48	Jet Airliner	Steve Miller Band	31163	1
43836	48	Todo lo demas - Andres Calamaro- 2 son multitud	Fito & Fitipaldis & Andres Calamaro	43836	1
71515	48	Tell Me Why - Previously Unreleased Live Version	Crosby, Stills, Nash & Young	71515	1
74899	48	Earth Song - Radio Edit	Michael Jackson	74899	1
96712	48	Drift Away [Alternate Version]	Rod Steward	96712	1
97636	48	Too Much Too Young	The Specials	97636	1
105625	48	Heaven's Gonna Burn Your Eyes	Thievery Corporation	105625	1
206336	48	Busco-me	Bebe	206336	1
207929	48	The Go Getter	The Black Keys	207929	1
289316	48	Ride Straddle Saloon	Lonesome Spurs	289316	1
355948	48	Calamidad	Huecco	355948	1
365799	48	La Josefina	Duo Gala y su Mariachi	365799	1
408928	48	Every Breath You Take	Electro Lounge All Stars	408928	1
443642	48	Losing My Religion	Feeling	443642	1
443648	48	Money For Nothing	Feeling	443648	1
495004	48	The World Is Watching	Two Door Cinema Club	495004	1
531301	48	Too Hot	Prince Buster	531301	1
547983	48	Is She	Kakkmaddafakka	547983	1
560828	48	Lookin' Out My Back Door	John Fogerty	560828	1
462134	47	Eres Un Enfermo	Las Supremas De Mostoles	462134	57
457096	47	Running Late (Brennan Heart & Code Black MF Earthquake Rawmix) - Radio Edit	Brennan Heart	457096	50
385835	47	Sweet Dreams (Are Made Of This)	Eurythmics	385835	48
458502	47	Batman, Robin	Los Gandules	458502	48
331944	47	Seven Turns	The Allman Brothers Band	331944	47
269446	47	You Belong With Me	Country Crusaders	269446	46
472136	47	Muerdeme	Los Romeos	472136	46
579008	47	Pa Que Me Mate El Dolor	Secreto el Famoso Biberon	579008	46
579353	47	Piquete	Wisin, Plan B	579353	46
368731	47	Euphoria - Single Version	Loreen	368731	45
516097	47	Doce Cascabeles	Joselito	516097	45
560802	47	Fortunate Son	John Fogerty	560802	45
36107	47	Â¿Y CÃ_mo Es Ã‰l?	Jose Luis Perales	36107	44
376643	47	Juegos ocultos - Teatro Ansoain	Barricada	376643	44
452317	47	Disposable Heroes	Metallica	452317	44
488513	47	Bienvenidos a degÃ_elto	Koma	488513	44
204933	47	Lollipop	Lil Wayne, Static Major	204933	43
344264	47	From The Cradle To Enslave	Cradle Of Filth	344264	43
42410	47	Knights Of Cydonia [Live From Wembley Stadium]	Muse	42410	42
131961	47	Louie Louie	MotÃ¶rhead	131961	42
347552	47	Barbra Streisand - Boney M. Mega Mashup-Mix-Medley vs. La Bouche, No Mercy, Chicken Soup - 128 BPM	Boney M.	347552	42
443397	47	Black And Yellow	Wiz Khalifa	443397	42
20806	47	World Wide Suicide	Pearl Jam	20806	41
30308	47	De Tanto Que Lo IntentÃ©	Quique Gonzalez	30308	41
112750	47	Las puertas del cielo	Saratoga	112750	41
434433	47	Rap Das Armas (Lucana Radio Mix)	Cidinho, Doca	434433	41
460621	47	Ride On	AC/DC	460621	41
39514	47	One - Original Mix	Swedish House Mafia	39514	40
556098	47	A Girl Like You	Edwyn Collins	556098	40
43308	47	Die With Honor ( Edit Version)	Manowar	43308	39
45636	47	El Mar No Cesa (Live)	Heroes Del Silencio	45636	39
49765	47	Panico A Una Muerte Ridicula	Def Con Dos	49765	39
278031	47	Vivi Nell' Aria - Manian Video Mix	Gabry Ponte feat. Miani	278031	39
579011	47	El Que No Aguanta La Presion	Secreto el Famoso Biberon	579011	39
13377	47	No No No	Thalia, Aventura	13377	38
23647	47	Cuando Era Mas Joven	Joaquin Sabina Y Viceversa	23647	38
52340	47	Cumbia de los Aburridos - Explicit Version	Calle 13	52340	38
442874	47	Can't stand losing you	Los Cafres	442874	38
353272	47	You Shook Me All Night Long	Hayseed Dixie	353272	37
129784	47	Solo Pienso En Ti	Victor Manuel	129784	36
46343	47	Amor De Compra Y Venta	Los Chichos	46343	35
43129	47	PerdÃ_name	La Factoria, Eddy Lover	43129	34
69745	47	The Motto	Drake, Lil Wayne	69745	34
164748	47	Tu me vicias	El Ã_ltimo Ke Zierre	164748	33
310940	47	Words	FR David	310940	33
566602	47	Melody Maker	DJ Nano	566602	32
15503	47	Mirando Pa Ti	El Arrebato	15503	31
30691	47	Touch Me	The Doors	30691	30
50854	47	Algo Contigo	Vicentico	50854	30
29362	47	A Toda Velocidad	Barricada	29362	29
580277	47	Breaking Bad	Leiva	580277	29
444836	47	Sola	Los Brincos	444836	28
568268	47	No Hay Cama Pa' Tanta Gente	Salsa All Stars	568268	28
471999	47	Sgt. Pepper's Lonely Hearts Club Band	The Beatles	471999	27
180887	47	Unbreak My Heart (Regresa A Mi) - Live In Barcelona	Diane Warren, Il Divo	180887	26
18022	47	Leones	Pereza	18022	25
271976	47	L.S.F. featuring Kasabian - Version Revisited	Mark Ronson	271976	25
168111	47	El Tiburon	Merengue - Ritmos Latinos	168111	24
231744	47	Bob	NOFX	231744	24
529603	47	Tanto Tienes	Los Travilis	529603	24
81706	47	Saca La Lengua Para Bailar	Los Ronaldos	81706	23
120942	47	Beso a Beso	Carlitos La Mona Jimenez	120942	23
294490	47	Si Te Vas, Que Tengo Que Hacer - Remix	Omega	294490	23
25229	47	Brand New Cadillac	The Clash	25229	22
362406	47	Spread Your Love	Black Rebel Motorcycle Club	362406	20
577766	47	One Love	Shotta, Mala RodrÃ_guez	577766	20
578672	47	Oye, oye!!!	C.P.V.	578672	20
2330	47	Con Trocitos	Maldita Nerea	2330	19
287872	47	Vivir Asi Es Morir De Amor	Los Chunguitos	287872	19
419216	47	La Bella Y La Bestia - Live - The King Stays King Version	Romeo Santos	419216	19
365813	47	La viudita alegre	Duo Gala y su Mariachi	365813	18
423499	47	Yeke Yeke	Wassalou, Mory Kante	423499	18
54596	47	El Capitan De Su Calle	Joaquin Sabina	54596	17
54882	47	Cantares_Y Nos Dieron Las Diez	Serrat & Sabina	54882	16
461218	47	Is This Love	Bob Marley	461218	16
20012	47	Posado En Un Nenufar	Extremoduro	20012	15
42826	47	Nada Mas - 99	Los Secretos	42826	15
444667	47	In Your Head	Mohombi	444667	15
45617	47	Despertar	Heroes Del Silencio	45617	14
51632	47	Antimilitar - Antisocial	Porretas	51632	14
212466	47	Como Venecia sin agua	Rulo y la contrabanda	212466	14
571576	47	OC Guns	The Offspring	571576	14
576408	47	Ultraviolence	Lana Del Rey	576408	14
3255	47	El Mundo (Il Mondo)	Efecto Mariposa	3255	13
8148	47	La Tortura	"Shakira;Artista Invitado Alejandro Sanz"	8148	13
19095	47	La Mate Porque Era Mia	Platero Y Tu	19095	13
20024	47	Bri Bri Bli Bli	Extremoduro	20024	13
101983	47	Generator	Bad Religion	101983	13
340931	47	The Noose	The Offspring	340931	13
575580	47	Burn - Mat Zo Remix	Ellie Goulding	575580	13
94019	47	Se Dejaba Llevar Por Ti	Ketama	94019	12
355045	47	How Do You Do_	Hot Chip	355045	12
476605	47	Murguita Del Sur	Bersuit Vergarabat	476605	11
500786	47	Del Sud	Obrint Pas	500786	11
255682	47	I Want You To Want Me - Live	Cheap Trick	255682	10
119991	47	Bombo Clap-Modestia Aparte Acapella-Rap Solo Universidad-Mierda	Violadores Del Verso	119991	9
249226	47	Hanging On The Telephone	Blondie	249226	9
318054	47	End Of A Century	Blur	318054	9
554586	47	Freedom Jazz Dance Hall	New York Ska-Jazz Ensemble	554586	9
19022	47	La Mate Porque Era Mia - version 2005	Platero Y Tu	19022	8
54258	47	Sir Psycho Sexy	Red Hot Chili Peppers	54258	8
21424	47	Los gatos lo sabrÃ¡n - Loquillo en Madrid	Loquillo	21424	7
276142	47	Estado Policial	Extremoduro	276142	7
365821	47	No volvere	Duo Gala y su Mariachi	365821	7
